bar_index,date,open,high,low,close,upper_boundary,lower_boundary,go_long_signal,go_short_signal,pending_signal,action_executed,execution_price,reason,position_size,position_avg_price,equity,unrealized_pnl,total_equity
1832,2025-01-06,98363.610000,102480.000000,97920.000000,102235.600000,106774.885000,89952.335000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1833,2025-01-07,102235.600000,102724.380000,96181.810000,96954.610000,109732.865000,94738.335000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1834,2025-01-08,96954.600000,97268.650000,92500.900000,95060.610000,102589.430000,91319.770000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1835,2025-01-09,95060.610000,95382.320000,91203.670000,92552.490000,100657.575000,89463.645000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1836,2025-01-10,92552.490000,95836.000000,92206.020000,94726.110000,98312.845000,86792.135000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1837,2025-01-11,94726.100000,95050.940000,93831.730000,94599.990000,100486.455000,88965.745000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1838,2025-01-12,94599.990000,95450.100000,93711.190000,94545.060000,100360.345000,88839.635000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1839,2025-01-13,94545.070000,95940.000000,89256.690000,94536.100000,100305.425000,88784.715000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1840,2025-01-14,94536.110000,97371.000000,94346.220000,96560.860000,101269.955000,87802.265000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1841,2025-01-15,96560.850000,100681.940000,96500.000000,100497.350000,103294.695000,89827.005000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1842,2025-01-16,100497.350000,100866.660000,97335.130000,99987.300000,107231.195000,93763.505000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1843,2025-01-17,99987.300000,105865.220000,99950.770000,104077.480000,106721.145000,93253.455000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1844,2025-01-18,104077.470000,104988.880000,102277.550000,104556.230000,112381.735000,95773.205000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1845,2025-01-19,104556.230000,106422.430000,99651.600000,101331.570000,112860.495000,96251.965000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1846,2025-01-20,101331.570000,109588.000000,99550.000000,102260.010000,109914.440000,92748.700000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
1847,2025-01-21,102260.000000,107240.810000,100119.040000,106143.820000,112425.655000,92094.345000,False,False,,HOLD,,,0.000000,0.000000,1781825.176805,0.000000,1781825.176805
