bar_index,date,open,high,low,close,upper_boundary,lower_boundary,go_long_signal,go_short_signal,pending_signal,action_executed,execution_price,reason,position_size,position_avg_price,equity,unrealized_pnl,total_equity
314,2019-11-11,9040.160000,9072.320000,8618.680000,8733.270000,10575.160000,7505.160000,False,False,,HOLD,,,18.419202,8655.880000,160885.420483,1425.462080,162310.882563
315,2019-11-12,8733.360000,8888.000000,8567.600000,8821.940000,10268.360000,7198.360000,False,False,,HOLD,,,18.419202,8655.880000,160885.420483,3058.692763,163944.113246
316,2019-11-13,8821.910000,8844.990000,8702.000000,8777.120000,10337.915000,7305.905000,False,False,,HOLD,,,18.419202,8655.880000,160885.420483,2233.144108,163118.564591
317,2019-11-14,8777.540000,8800.000000,8582.600000,8646.680000,10282.040000,7273.040000,False,False,,HOLD,,,18.419202,8655.880000,160885.420483,-169.456663,160715.963820
318,2019-11-15,8646.380000,8790.000000,8400.000000,8471.730000,9596.190000,7696.570000,False,False,,HOLD,,,18.419202,8655.880000,160885.420483,-3391.896136,157493.524347
319,2019-11-16,8471.620000,8543.000000,8400.000000,8491.020000,9222.670000,7720.570000,False,False,,HOLD,,,18.419202,8655.880000,160885.420483,-3036.589720,157848.830762
320,2019-11-17,8490.740000,8635.000000,8350.680000,8502.400000,9241.790000,7739.690000,False,False,,HOLD,,,18.419202,8655.880000,160885.420483,-2826.979196,158058.441287
321,2019-11-18,8502.870000,8503.520000,8060.000000,8187.170000,9102.530000,7903.210000,False,False,,HOLD,,,18.419202,8655.880000,160885.420483,-8633.264393,152252.156090
322,2019-11-19,8186.500000,8218.630000,8003.000000,8133.640000,8913.340000,7459.660000,False,False,,HOLD,,,18.419202,8655.880000,160885.420483,-9619.244302,151266.176181
323,2019-11-20,8133.830000,8264.290000,8038.400000,8098.010000,8889.170000,7378.490000,False,False,,HOLD,,,18.419202,8655.880000,160885.420483,-10275.520486,150609.899997
324,2019-11-21,8098.560000,8134.730000,7500.000000,7627.740000,8853.900000,7343.220000,False,False,,STOP_LOSS,7741.785674,Stop loss triggered,0.000000,0.000000,143905.934487,0.000000,143905.934487
325,2019-11-22,7627.790000,7750.000000,6790.000000,7268.230000,8634.630000,6620.950000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
326,2019-11-23,7268.230000,7344.480000,7080.010000,7311.570000,8630.070000,5906.390000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
327,2019-11-24,7311.100000,7330.390000,6861.000000,6903.280000,8672.940000,5949.260000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
328,2019-11-25,6900.230000,7377.690000,6515.000000,7109.570000,8232.705000,5567.755000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
329,2019-11-26,7109.990000,7340.000000,7017.480000,7156.140000,8572.945000,5647.035000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
330,2019-11-27,7154.750000,7655.000000,6840.000000,7508.520000,8584.750000,5724.750000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
331,2019-11-28,7507.900000,7643.000000,7360.000000,7419.490000,8880.900000,6134.900000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
332,2019-11-29,7418.520000,7850.000000,7362.300000,7739.680000,8734.615000,6102.425000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
333,2019-11-30,7740.990000,7810.000000,7441.000000,7541.890000,9057.085000,6424.895000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
334,2019-12-01,7540.630000,7541.850000,7210.000000,7390.890000,8819.290000,6261.970000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
335,2019-12-02,7391.500000,7420.560000,7151.100000,7294.280000,8578.000000,6205.000000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
336,2019-12-03,7294.420000,7400.000000,7241.350000,7292.710000,8459.415000,6129.425000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
337,2019-12-04,7292.710000,7750.000000,7067.000000,7194.320000,8435.210000,6150.210000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
338,2019-12-05,7194.590000,7485.000000,7150.000000,7389.000000,8332.090000,6057.090000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
339,2019-12-06,7389.000000,7590.030000,7305.000000,7527.470000,8449.000000,6329.000000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
340,2019-12-07,7527.800000,7619.620000,7470.160000,7488.210000,8587.800000,6467.800000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
341,2019-12-08,7487.310000,7564.000000,7374.860000,7510.110000,8481.570000,6493.050000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
342,2019-12-09,7510.110000,7650.000000,7273.000000,7338.640000,8384.755000,6635.465000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
343,2019-12-10,7338.640000,7407.600000,7157.100000,7224.130000,8213.285000,6463.995000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
344,2019-12-11,7224.150000,7275.500000,7125.660000,7210.000000,8034.015000,6414.285000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
345,2019-12-12,7210.000000,7295.000000,7080.300000,7198.080000,7877.500000,6542.500000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
346,2019-12-13,7197.760000,7309.050000,7190.760000,7258.480000,7865.260000,6530.260000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
347,2019-12-14,7257.370000,7271.770000,7012.000000,7064.050000,7924.870000,6589.870000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
348,2019-12-15,7064.140000,7200.300000,7008.350000,7118.590000,7731.640000,6396.640000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
349,2019-12-16,7119.600000,7150.000000,6836.000000,6891.720000,7624.600000,6614.600000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
350,2019-12-17,6891.440000,6942.210000,6560.000000,6623.820000,7398.440000,6384.440000,False,False,,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
351,2019-12-18,6623.840000,7440.000000,6435.000000,7277.830000,7268.840000,5978.840000,True,False,LONG,HOLD,,,0.000000,0.000000,143905.934487,0.000000,143905.934487
352,2019-12-19,7277.830000,7380.000000,7038.310000,7150.300000,7985.330000,6570.330000,False,False,,LONG_ENTRY,7277.830000,Long Entry,19.575461,7277.830000,143763.467612,-2496.458503,141267.009109
353,2019-12-20,7151.310000,7220.000000,7079.500000,7187.830000,7838.810000,6463.810000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,-1761.791463,142001.676149
354,2019-12-21,7188.010000,7190.580000,7105.000000,7132.750000,7845.510000,6530.510000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,-2840.007838,140923.459774
355,2019-12-22,7131.590000,7518.540000,7122.470000,7501.440000,7789.090000,6474.090000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,4377.268767,148140.736379
356,2019-12-23,7500.710000,7695.380000,7265.840000,7317.090000,8158.210000,6843.210000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,768.532587,144532.000199
357,2019-12-24,7317.300000,7436.680000,7157.040000,7255.770000,7974.800000,6659.800000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,-431.834663,143331.632949
358,2019-12-25,7255.770000,7271.770000,7128.860000,7204.630000,7885.960000,6625.580000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,-1432.923723,142330.543889
359,2019-12-26,7205.010000,7435.000000,7157.120000,7202.000000,7835.200000,6574.820000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,-1484.407185,142279.060427
360,2019-12-27,7202.000000,7275.860000,7076.420000,7254.740000,7832.190000,6571.810000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,-451.997388,143311.470225
361,2019-12-28,7254.770000,7365.010000,7238.670000,7316.140000,7884.960000,6624.580000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,749.935899,144513.403512
362,2019-12-29,7315.360000,7528.450000,7288.000000,7388.240000,7945.550000,6685.170000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,2161.326616,145924.794228
363,2019-12-30,7388.430000,7408.240000,7220.000000,7246.000000,8018.620000,6758.240000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,-623.086914,143140.380698
364,2019-12-31,7246.000000,7320.000000,7145.010000,7195.230000,7876.190000,6615.810000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,-1616.933054,142146.534559
365,2020-01-01,7195.240000,7255.000000,7175.150000,7200.850000,7825.430000,6565.050000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,-1506.918965,142256.548648
366,2020-01-02,7200.770000,7212.500000,6924.740000,6965.710000,7830.960000,6570.580000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,-6109.892794,137653.574819
367,2020-01-03,6965.490000,7405.000000,6871.040000,7344.960000,7595.680000,6335.300000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,1314.100677,145077.568289
368,2020-01-04,7345.000000,7404.000000,7272.210000,7354.110000,7975.190000,6714.810000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,1493.216142,145256.683754
369,2020-01-05,7354.190000,7495.000000,7318.000000,7358.750000,7984.380000,6724.000000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,1584.046280,145347.513892
370,2020-01-06,7357.640000,7795.340000,7346.760000,7758.000000,7987.830000,6727.450000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,9399.548964,153163.016576
371,2020-01-07,7758.900000,8207.680000,7723.710000,8145.280000,8439.070000,7078.730000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,16980.733384,160744.200996
372,2020-01-08,8145.920000,8455.000000,7870.000000,8055.980000,8814.240000,7477.600000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,15232.644743,158996.112356
373,2020-01-09,8054.720000,8055.960000,7750.000000,7817.760000,8846.700000,7262.740000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,10569.378495,154332.846108
374,2020-01-10,7817.740000,8199.000000,7672.000000,8197.020000,8609.720000,7025.760000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,17993.567720,161757.035333
375,2020-01-11,8198.860000,8286.340000,8003.160000,8020.010000,8990.840000,7406.880000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,14528.515422,158291.983034
376,2020-01-12,8020.010000,8197.000000,7960.000000,8184.980000,8811.990000,7228.030000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,17757.879174,161521.346786
377,2020-01-13,8184.970000,8196.000000,8055.890000,8110.340000,8976.950000,7392.990000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,16296.766787,160060.234399
378,2020-01-14,8110.340000,8880.000000,8105.540000,8810.010000,8902.320000,7318.360000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,29993.129375,173756.596987
379,2020-01-15,8814.640000,8916.480000,8564.000000,8821.410000,9819.120000,7810.160000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,30216.289627,173979.757239
380,2020-01-16,8820.010000,8859.810000,8586.000000,8720.010000,9842.730000,7797.290000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,28231.337912,171994.805524
381,2020-01-17,8720.150000,9041.650000,8672.440000,8913.280000,9742.870000,7697.430000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,32014.687201,175778.154813
382,2020-01-18,8913.270000,8988.880000,8806.380000,8915.960000,9998.575000,7827.965000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,32067.149436,175830.617048
383,2020-01-19,8915.090000,9198.980000,8466.000000,8701.700000,10000.395000,7829.785000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,27872.911226,171636.378838
384,2020-01-20,8701.720000,8746.990000,8521.280000,8642.350000,9865.690000,7537.750000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,26711.107634,170474.575246
385,2020-01-21,8642.350000,8789.000000,8488.000000,8736.030000,9806.320000,7478.380000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,28544.936792,172308.404404
386,2020-01-22,8736.040000,8818.000000,8590.000000,8682.360000,9900.010000,7572.070000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,27494.321816,171257.789429
387,2020-01-23,8682.770000,8691.810000,8306.390000,8404.520000,9846.740000,7518.800000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,22055.475816,165818.943428
388,2020-01-24,8404.520000,8528.020000,8238.000000,8439.000000,9367.905000,7441.135000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,22730.437700,166493.905313
389,2020-01-25,8438.990000,8451.260000,8254.900000,8340.580000,9379.480000,7498.500000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,20803.820858,164567.288471
390,2020-01-26,8340.010000,8618.130000,8293.660000,8615.000000,9266.120000,7413.900000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,26175.718784,169939.186396
391,2020-01-27,8614.390000,9000.000000,8535.000000,8907.570000,9377.880000,7850.900000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,31902.911320,175666.378933
392,2020-01-28,8907.570000,9400.000000,8862.400000,9374.210000,9671.060000,8144.080000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,41037.604301,184801.071914
393,2020-01-29,9375.340000,9449.240000,9216.000000,9301.530000,10239.340000,8511.340000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,39614.859818,183378.327430
394,2020-01-30,9301.570000,9578.000000,9204.440000,9513.210000,10190.190000,8412.950000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,43758.593338,187522.060951
395,2020-01-31,9511.520000,9530.220000,9210.010000,9352.890000,10320.520000,8702.520000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,40620.255479,184383.723091
396,2020-02-01,9351.710000,9464.530000,9281.000000,9384.610000,10160.710000,8542.710000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,41241.189092,185004.656705
397,2020-02-02,9384.410000,9477.030000,9120.000000,9331.510000,10145.465000,8623.355000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,40201.732129,183965.199742
398,2020-02-03,9331.590000,9618.790000,9234.000000,9292.240000,10067.820000,8595.360000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,39433.003788,183196.471400
399,2020-02-04,9291.350000,9350.000000,9093.010000,9197.020000,9981.745000,8600.955000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,37569.028420,181332.496032
400,2020-02-05,9197.020000,9744.450000,9177.220000,9612.040000,9887.415000,8506.625000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,45693.236119,189456.703732
401,2020-02-06,9612.030000,9862.570000,9526.350000,9772.000000,10365.255000,8858.805000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,48824.526813,192587.994425
402,2020-02-07,9772.000000,9885.000000,9730.000000,9813.730000,10584.285000,8959.715000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,49641.410788,193404.878400
403,2020-02-08,9813.870000,9940.000000,9667.110000,9895.050000,10637.370000,8990.370000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,51233.287252,194996.754864
404,2020-02-09,9895.040000,10166.000000,9880.750000,10151.750000,10746.040000,9044.040000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,56258.308013,200021.775626
405,2020-02-10,10151.720000,10188.000000,9756.000000,9851.830000,11115.720000,9187.720000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,50387.235840,194150.703453
406,2020-02-11,9851.740000,10323.590000,9700.000000,10223.080000,10826.740000,8876.740000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,57654.625625,201418.093237
407,2020-02-12,10223.080000,10450.000000,10223.080000,10326.460000,11265.875000,9180.285000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,59678.336752,203441.804365
408,2020-02-13,10325.330000,10500.000000,10080.000000,10229.630000,11431.330000,9219.330000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,57782.844893,201546.312505
409,2020-02-14,10227.780000,10381.560000,10111.370000,10344.360000,11350.330000,9105.230000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,60028.737499,203792.205111
410,2020-02-15,10344.360000,10375.000000,9801.000000,9904.720000,11447.530000,9241.190000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,51422.581957,195186.049569
411,2020-02-16,9904.460000,10050.000000,9638.120000,9917.270000,10886.960000,8921.960000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,51668.253989,195431.721601
412,2020-02-17,9910.700000,9964.160000,9452.670000,9706.000000,10729.500000,9091.900000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,47532.546407,191296.014019
413,2020-02-18,9706.000000,10250.000000,9576.010000,10164.710000,10409.495000,9002.505000,False,False,,HOLD,,,19.575461,7277.830000,143763.467612,56512.005984,200275.473596
414,2020-02-19,10164.780000,10250.000000,9350.000000,9593.790000,10868.275000,9461.285000,False,True,REVERSE_TO_SHORT,HOLD,,,19.575461,7277.830000,143763.467612,45335.983962,189099.451574
415,2020-02-20,9594.650000,9699.000000,9400.000000,9596.420000,10298.145000,8891.155000,False,False,,SHORT_ENTRY,9594.650000,Reverse to Short,-19.494112,9594.650000,188741.427594,-34.504578,188706.923016
416,2020-02-21,9597.210000,9755.510000,9550.210000,9677.050000,10300.705000,8893.715000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,-1606.314832,187135.112762
417,2020-02-22,9677.050000,9709.170000,9560.020000,9650.860000,10380.545000,8973.555000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,-1095.764038,187645.663556
418,2020-02-23,9650.850000,9990.000000,9645.000000,9936.400000,10354.345000,8947.355000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,-6662.112791,182079.314803
419,2020-02-24,9936.400000,9990.000000,9473.560000,9656.130000,10639.895000,9232.905000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,-1198.498008,187542.929586
420,2020-02-25,9655.520000,9675.000000,9250.000000,9315.840000,10316.910000,8994.130000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,5435.153379,194176.580973
421,2020-02-26,9316.480000,9377.440000,8633.630000,8785.250000,9941.480000,8691.480000,False,True,,HOLD,,,-19.494112,9594.650000,188741.427594,15778.534287,204519.961881
422,2020-02-27,8786.000000,8971.770000,8531.000000,8823.210000,9719.185000,7852.815000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,15038.537794,203779.965388
423,2020-02-28,8823.250000,8900.000000,8445.000000,8692.910000,9807.750000,7838.750000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,17578.620593,206320.048187
424,2020-02-29,8690.800000,8790.000000,8523.550000,8523.610000,9718.300000,7663.300000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,20878.973762,209620.401356
425,2020-03-01,8523.610000,8750.000000,8411.000000,8531.880000,9551.110000,7496.110000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,20717.757455,209459.185049
426,2020-03-02,8530.300000,8965.750000,8498.000000,8915.240000,9574.800000,7485.800000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,13244.494663,201985.922257
427,2020-03-03,8911.180000,8919.650000,8651.000000,8760.070000,9955.680000,7866.680000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,16269.396028,205010.823622
428,2020-03-04,8760.070000,8848.290000,8660.000000,8750.870000,9804.570000,7715.570000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,16448.741859,205190.169453
429,2020-03-05,8750.990000,9159.420000,8746.540000,9054.680000,9736.270000,7765.710000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,10526.235680,199267.663274
430,2020-03-06,9054.640000,9170.000000,8985.500000,9131.880000,10036.640000,8072.640000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,9021.290230,197762.717824
431,2020-03-07,9130.890000,9188.000000,8835.000000,8886.660000,10050.390000,8211.390000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,13801.636385,202543.063979
432,2020-03-08,8885.250000,8886.760000,8000.000000,8033.310000,9804.750000,7965.750000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,30436.936896,219178.364490
433,2020-03-09,8034.760000,8179.310000,7632.010000,7929.870000,9159.760000,6909.760000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,32453.407846,221194.835440
434,2020-03-10,7929.870000,8149.000000,7728.010000,7894.560000,9238.865000,6620.875000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,33141.744942,221883.172536
435,2020-03-11,7894.570000,7980.000000,7590.000000,7934.520000,9073.565000,6715.575000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,32362.760225,221104.187819
436,2020-03-12,7934.580000,7966.170000,4410.000000,4800.000000,9134.580000,6734.580000,False,True,,HOLD,,,-19.494112,9594.650000,188741.427594,93467.444304,282208.871898
437,2020-03-13,4800.010000,5955.000000,3782.130000,5578.600000,7590.010000,2010.010000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,78289.328668,267030.756262
438,2020-03-14,5576.050000,5640.520000,5055.130000,5172.060000,8679.985000,2472.115000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,86214.464978,274955.892572
439,2020-03-15,5172.480000,5940.000000,5093.100000,5361.300000,8276.415000,2068.545000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,82525.399215,271266.826809
440,2020-03-16,5360.330000,5365.420000,4442.120000,5028.970000,8306.765000,2413.895000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,89003.877470,277745.305064
441,2020-03-17,5028.860000,5525.000000,4921.450000,5312.640000,7826.515000,2231.205000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,83473.982707,272215.410301
442,2020-03-18,5312.640000,5436.170000,5009.370000,5393.040000,8015.575000,2609.705000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,81906.656099,270648.083693
443,2020-03-19,5393.260000,6400.000000,5252.530000,6162.370000,8096.195000,2690.325000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,66909.250881,255650.678475
444,2020-03-20,6162.050000,6900.000000,5670.000000,6208.360000,8864.985000,3459.115000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,66012.716668,254754.144262
445,2020-03-21,6204.570000,6456.980000,5860.020000,6186.980000,8907.505000,3501.635000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,66429.500784,255170.928378
446,2020-03-22,6187.040000,6407.870000,5734.010000,5816.190000,8889.975000,3484.105000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,73657.722588,262399.150182
447,2020-03-23,5816.050000,6600.000000,5688.000000,6467.310000,8518.985000,3113.115000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,60964.716355,249706.143949
448,2020-03-24,6465.250000,6833.000000,6371.330000,6744.720000,9168.185000,3762.315000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,55556.854733,244298.282327
449,2020-03-25,6744.690000,6957.960000,6450.000000,6677.430000,9447.625000,4041.755000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,56868.613533,245610.041127
450,2020-03-26,6677.420000,6780.000000,6510.000000,6737.360000,9380.355000,3974.485000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,55700.331398,244441.758992
451,2020-03-27,6737.270000,6842.590000,6261.000000,6359.110000,9440.205000,4034.335000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,63073.979278,251815.406872
452,2020-03-28,6359.110000,6360.000000,6024.000000,6236.650000,8911.425000,3806.795000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,65461.228239,254202.655833
453,2020-03-29,6236.650000,6266.000000,5866.560000,5881.420000,8435.240000,4038.060000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,72386.121659,261127.549253
454,2020-03-30,5880.500000,6599.000000,5857.760000,6394.380000,8063.935000,3697.065000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,62386.421946,251127.849540
455,2020-03-31,6394.450000,6523.230000,6321.400000,6410.440000,8493.385000,4295.515000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,62073.346507,250814.774101
456,2020-04-01,6412.140000,6679.940000,6150.110000,6642.920000,8504.160000,4320.120000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,57541.355339,246282.782933
457,2020-04-02,6643.360000,7198.000000,6551.000000,6794.090000,8231.275000,5055.445000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,54594.430422,243335.858016
458,2020-04-03,6793.860000,7048.000000,6602.100000,6734.100000,8171.800000,5415.920000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,55763.882203,244505.309797
459,2020-04-04,6732.970000,6990.410000,6650.010000,6856.990000,8110.910000,5355.030000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,53368.250774,242109.678368
460,2020-04-05,6857.410000,6895.540000,6677.520000,6772.780000,8235.350000,5479.470000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,55009.849949,243751.277543
461,2020-04-06,6772.780000,7355.140000,6765.000000,7329.900000,7911.055000,5634.505000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,44149.290248,232890.717842
462,2020-04-07,7329.900000,7459.690000,7077.000000,7197.320000,8502.785000,6157.015000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,46733.819623,235475.247217
463,2020-04-08,7197.320000,7420.000000,7150.000000,7361.280000,8300.900000,6093.740000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,43537.565012,232278.992606
464,2020-04-09,7360.260000,7371.920000,7108.080000,7283.540000,8255.105000,6465.415000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,45053.037282,233794.464876
465,2020-04-10,7283.540000,7295.750000,6739.980000,6858.920000,8169.385000,6397.695000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,53330.627138,242072.054732
466,2020-04-11,6858.920000,6944.300000,6760.000000,6876.830000,7744.765000,5973.075000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,52981.487591,241722.915185
467,2020-04-12,6876.840000,7177.000000,6780.000000,6903.790000,7762.685000,5990.995000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,52455.926331,241197.353925
468,2020-04-13,6903.790000,6903.790000,6575.000000,6837.910000,7704.755000,6102.825000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,53740.198432,242481.626026
469,2020-04-14,6838.040000,6978.000000,6754.280000,6868.700000,7639.005000,6037.075000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,53139.974722,241881.402316
470,2020-04-15,6868.570000,6933.000000,6605.000000,6621.240000,7669.535000,6067.605000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,57963.987688,246705.415282
471,2020-04-16,6621.250000,7190.000000,6468.270000,7101.940000,7422.215000,5820.285000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,48593.168029,237334.595623
472,2020-04-17,7101.990000,7148.120000,6972.980000,7027.550000,7902.955000,6301.025000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,50043.335024,238784.762618
473,2020-04-18,7026.780000,7293.080000,7014.400000,7248.600000,7827.745000,6225.815000,False,False,,HOLD,,,-19.494112,9594.650000,188741.427594,45734.161557,234475.589151
