trade_id,bar_index,date,action,execution_price,position_size,pnl,commission,net_pnl,equity_after,reason
240,3270,2022-12-14,CLOSE_SHORT,17775.820000,0.132154,316.879579,2.349151,314.530428,3004.824621,Reverse to Long
241,3270,2022-12-14,LONG,17775.820000,0.167350,0.000000,2.974776,-2.974776,3001.849844,Long Entry
242,3275,2022-12-19,CLOSE_LONG,16486.123511,0.167350,-215.830192,2.758946,-218.589138,2783.260706,SL Long
243,3300,2023-01-13,LONG,18846.620000,0.146203,0.000000,2.755428,-2.755428,2780.505278,Long Entry
244,3444,2023-06-06,CLOSE_LONG,25728.200000,0.146203,1006.106076,3.761534,1002.344542,3782.849820,Reverse to Short
245,3444,2023-06-06,SHORT,25728.200000,0.145561,0.000000,3.745021,-3.745021,3779.104799,Short Entry
246,3445,2023-06-07,CLOSE_SHORT,27230.070000,0.145561,-218.613629,3.963635,-222.577264,3556.527535,Reverse to Long
247,3445,2023-06-07,LONG,27230.070000,0.129304,0.000000,3.520962,-3.520962,3553.006572,Long Entry
248,3452,2023-06-14,CLOSE_LONG,25010.374174,0.129304,-287.015980,3.233946,-290.249926,3262.756646,SL Long
249,3459,2023-06-21,LONG,28308.000000,0.114107,0.000000,3.230129,-3.230129,3259.526517,Long Entry
250,3483,2023-07-15,CLOSE_LONG,30312.000000,0.114107,228.669587,3.458799,225.210789,3484.737305,Reverse to Short
251,3483,2023-07-15,SHORT,30312.000000,0.113813,0.000000,3.449890,-3.449890,3481.287416,Short Entry
252,3508,2023-08-09,CLOSE_SHORT,29770.410000,0.113813,61.639809,3.388250,58.251559,3539.538974,Reverse to Long
253,3508,2023-08-09,LONG,29770.410000,0.117706,0.000000,3.504144,-3.504144,3536.034831,Long Entry
254,3516,2023-08-17,CLOSE_LONG,27869.831399,0.117706,-223.708720,3.280435,-226.989155,3309.045676,SL Long
255,3517,2023-08-18,SHORT,26623.410000,0.123048,0.000000,3.275955,-3.275955,3305.769721,Short Entry
256,3562,2023-10-02,CLOSE_SHORT,28327.873411,0.123048,-209.730677,3.485686,-213.216363,3092.553358,SL Short
257,3577,2023-10-17,LONG,28500.770000,0.107423,0.000000,3.061628,-3.061628,3089.491730,Long Entry
258,3608,2023-11-17,CLOSE_LONG,36163.510000,0.107423,823.151725,3.884780,819.266946,3908.758675,Reverse to Short
259,3608,2023-11-17,SHORT,36163.510000,0.107005,0.000000,3.869671,-3.869671,3904.889004,Short Entry
260,3614,2023-11-23,CLOSE_SHORT,37408.350000,0.107005,-133.203922,4.002875,-137.206797,3767.682208,Reverse to Long
261,3614,2023-11-23,LONG,37408.350000,0.099711,0.000000,3.730005,-3.730005,3763.952202,Long Entry
262,3656,2024-01-04,CLOSE_LONG,42845.230000,0.099711,542.114038,4.272119,537.841919,4301.794121,Reverse to Short
263,3656,2024-01-04,SHORT,42845.230000,0.099399,0.000000,4.258776,-4.258776,4297.535345,Short Entry
264,3661,2024-01-09,CLOSE_SHORT,46951.040000,0.099399,-408.113711,4.666890,-412.780601,3884.754744,Reverse to Long
265,3661,2024-01-09,LONG,46951.040000,0.081913,0.000000,3.845907,-3.845907,3880.908836,Long Entry
266,3665,2024-01-13,CLOSE_LONG,42782.740000,0.081913,-341.438549,3.504469,-344.943018,3535.965819,Reverse to Short
267,3665,2024-01-13,SHORT,42782.740000,0.081823,0.000000,3.500606,-3.500606,3532.465213,Short Entry
268,3692,2024-02-09,CLOSE_SHORT,46509.809096,0.081823,-304.959454,3.805566,-308.765020,3223.700193,SL Short
269,3712,2024-02-29,LONG,62432.110000,0.051119,0.000000,3.191463,-3.191463,3220.508730,Long Entry
270,3756,2024-04-13,CLOSE_LONG,67116.520000,0.051119,239.462067,3.430925,236.031141,3456.539871,Reverse to Short
271,3756,2024-04-13,SHORT,67116.520000,0.050986,0.000000,3.421974,-3.421974,3453.117897,Short Entry
272,3789,2024-05-16,CLOSE_SHORT,66206.510000,0.050986,46.397385,3.375577,43.021807,3496.139704,Reverse to Long
273,3789,2024-05-16,LONG,66206.510000,0.052279,0.000000,3.461178,-3.461178,3492.678526,Long Entry
274,3816,2024-06-12,CLOSE_LONG,67314.230000,0.052279,57.909961,3.519088,54.390873,3547.069399,Reverse to Short
275,3816,2024-06-12,SHORT,67314.230000,0.052167,0.000000,3.511599,-3.511599,3543.557800,Short Entry
276,3955,2024-10-29,CLOSE_SHORT,72636.260975,0.052167,-277.635755,3.789234,-281.424990,3262.132811,SL Short
277,3964,2024-11-07,LONG,75571.990000,0.042734,0.000000,3.229511,-3.229511,3258.903299,Long Entry
278,3993,2024-12-06,CLOSE_LONG,96945.630000,0.042734,913.386240,4.142898,909.243342,4168.146642,Reverse to Short
279,3993,2024-12-06,SHORT,96945.630000,0.042565,0.000000,4.126465,-4.126465,4164.020176,Short Entry
280,4003,2024-12-16,CLOSE_SHORT,106974.054106,0.042565,-426.857227,4.553322,-431.410550,3732.609627,SL Short
281,4074,2025-02-25,SHORT,91552.880000,0.040362,0.000000,3.695284,-3.695284,3728.914343,Short Entry
282,4118,2025-04-10,CLOSE_SHORT,82615.220000,0.040362,360.744389,3.334539,357.409850,4086.324193,Reverse to Long
283,4118,2025-04-10,LONG,82615.220000,0.048968,0.000000,4.045461,-4.045461,4082.278732,Long Entry
284,4245,2025-08-15,CLOSE_LONG,118295.090000,0.048968,1747.154106,5.792615,1741.361491,5823.640223,Reverse to Short
285,4245,2025-08-15,SHORT,118295.090000,0.048737,0.000000,5.765404,-5.765404,5817.874819,Short Entry
286,4249,2025-08-19,CLOSE_SHORT,113465.790000,0.048737,235.367881,5.530036,229.837845,6047.712664,End of backtest
